Spanish Word,ira,anticipacion,disgusto,miedo,alegria,negativo,positivo,tristeza,sorpresa,confianza
intimidar,0,0,0,1,0,1,0,0,0,0
intimo,0,1,0,0,1,0,1,0,0,1
intitulado,0,0,0,0,0,1,0,1,0,0
intolerable,1,0,0,0,0,1,0,0,0,0
intolerancia,1,0,1,1,0,1,0,0,0,0
intolerante,1,0,1,1,0,1,0,1,0,0
intoxicacion,0,0,0,0,0,0,0,0,0,0
intramuros,0,0,0,0,0,0,0,0,0,0
intransigente,0,0,0,0,0,0,0,0,0,0
intratable,1,0,0,0,0,1,0,0,0,0
intrepido,0,0,0,0,0,0,1,0,0,0
intriga,0,1,0,1,0,1,0,0,1,0
intrigante,0,0,0,0,0,0,0,0,0,0
intrincado,0,0,0,0,0,0,0,0,0,0
intrinsecamente,0,0,0,0,0,0,0,0,0,0
intrinseco,0,0,0,0,0,0,0,0,0,0
introduccion,0,0,0,0,0,0,0,0,0,0
introductorio,0,0,0,0,0,0,0,0,0,0
intromision,0,0,0,0,0,0,0,0,0,0
introspeccion,0,0,0,0,0,0,0,0,0,0
introspectivo,0,0,0,0,0,0,0,0,0,0
intrusion,0,0,0,1,0,1,0,0,0,0
intruso,1,0,1,1,0,1,0,0,1,0
intuicion,0,0,0,0,0,0,1,0,0,1
intuitivamente,0,1,0,0,0,0,0,0,0,0
intuitivo,0,0,0,0,0,0,1,0,0,0
inundacion,0,0,0,1,0,0,0,0,0,0
inundado,0,0,0,0,0,0,0,0,0,0
inusual,0,0,0,0,0,0,0,0,0,0
inutil,0,0,0,0,0,1,0,1,0,0
invadir,1,0,0,1,0,1,0,1,1,0
invalidacion,0,0,0,0,0,1,0,0,0,0
invalidar,0,0,0,0,0,1,0,0,0,0
invalidez,0,0,0,0,0,1,0,0,0,0
invalido,0,0,0,0,0,0,0,1,0,0
invariablemente,0,0,0,0,0,0,1,0,0,0
invasion,0,0,0,1,0,1,0,0,0,0
invasor,1,0,0,1,0,1,0,1,0,0
invencible,0,0,0,0,0,0,0,0,0,0
invencion,0,0,0,0,0,0,0,0,0,0
inventar,0,0,0,0,0,0,0,0,0,0
inventario,0,0,0,0,0,0,0,0,0,0
inventivo,0,0,0,0,0,0,1,0,0,0
inventor,0,0,0,0,0,0,1,0,0,0
invernadero,0,0,0,0,0,0,0,0,0,0
invernal,0,0,0,0,0,0,0,0,0,0
inversamente,0,0,0,0,0,0,0,0,0,0
inversion,1,0,1,0,0,1,0,0,1,0
inverso,0,0,0,0,0,0,0,0,0,0
inversor,0,0,0,0,0,0,0,0,0,0
invertido,0,0,0,0,0,0,0,0,0,0
invertir,0,0,0,0,0,0,0,0,0,0
investigacion,0,1,0,0,0,0,0,0,0,0
investigador,0,0,0,0,0,0,1,0,0,0
investigar,0,0,0,0,0,0,1,0,0,0
inviable,0,0,0,0,0,0,0,0,0,0
invicto,0,1,0,0,1,1,1,1,1,0
invierno,0,0,0,0,0,0,0,0,0,0
invisibilidad,0,0,0,0,0,0,0,0,0,0
invisible,0,0,0,0,0,0,0,0,0,0
invitacion,0,1,0,0,0,0,1,0,0,0
invitado,0,0,0,0,0,0,0,0,0,0
invitar,0,1,0,0,1,0,1,0,1,1
invocacion,0,1,0,0,0,0,0,0,0,1
invocar,0,1,0,0,0,0,0,0,0,0
involucion,1,0,0,0,0,1,0,0,0,0
involuntario,0,0,0,0,0,1,0,0,0,0
inyeccion,0,0,0,1,0,0,0,0,0,0
inyectar,0,0,0,0,0,0,0,0,0,0
iota,0,0,0,0,0,0,0,0,0,0
ir a tientas,1,0,1,1,0,1,0,0,0,0
ira,1,0,0,1,0,1,0,0,0,0
iridiscente,0,0,0,0,0,0,0,0,0,0
iris,0,0,0,1,0,0,0,0,0,0
ironia,0,0,0,0,0,0,0,0,0,0
ironico,0,0,0,0,0,0,0,0,0,0
irracional,0,0,1,1,0,1,0,0,0,0
irracionalidad,0,0,0,0,0,1,0,0,0,0
irradiacion,0,0,0,0,0,0,0,0,0,0
irradiar,0,0,0,0,0,0,1,0,0,0
irreal,0,0,0,0,0,0,0,0,0,0
irreconciliable,1,0,0,1,0,1,0,1,0,0
irreducible,0,0,0,0,0,0,1,0,0,0
irrefutable,0,0,0,0,0,0,1,0,0,1
irregular,0,0,0,0,0,1,0,0,0,0
irregularidad,0,0,0,0,0,1,0,0,0,0
irregularmente,0,0,0,0,0,0,0,0,0,0
irrelevante,0,0,0,0,0,1,0,0,0,0
irreparable,0,0,0,1,0,1,0,1,0,0
irreprimible,0,0,0,0,0,0,0,0,0,0
irresistible,0,0,0,0,0,0,0,0,0,0
irresoluto,0,1,0,0,0,0,0,0,0,0
irrespetuoso,1,0,1,1,0,1,0,1,0,0
irresponsable,0,0,0,0,0,1,0,0,0,0
irrestricto,0,0,0,0,0,0,0,0,0,0
irreverente,0,0,0,0,0,1,0,0,0,0
irreversible,0,0,0,0,0,0,0,0,0,0
irrevocable,0,0,0,0,0,1,0,0,0,0
irrigacion,0,0,0,0,0,0,0,0,0,0
irrigar,0,0,0,0,0,0,0,0,0,0
irritabilidad,1,0,0,0,0,1,0,0,0,0
irritable,1,0,0,0,0,1,0,0,0,0
irritacion,1,0,1,0,0,1,0,1,0,0
irritante,1,0,1,0,0,1,0,0,0,0
irrompible,0,0,0,0,0,0,1,0,0,0
isla,0,0,0,0,0,0,0,0,0,0
isla de cos,0,0,0,0,0,0,0,0,0,0
isleta,0,0,0,0,0,0,0,0,0,0
isomorfismo,0,0,0,0,0,0,0,0,0,0
isotermico,0,0,0,0,0,0,0,0,0,0
iteracion,0,0,0,0,0,0,0,0,0,0
iterar,0,0,0,0,0,0,0,0,0,0
iterativo,0,0,0,0,0,0,0,0,0,0
itinerante,0,0,0,0,0,0,0,0,0,0
itinerario,0,0,0,0,0,0,0,0,0,0
iva,0,0,0,0,0,0,0,0,0,0
izar,0,0,0,0,0,0,0,0,0,0
izquierda,0,0,0,0,0,0,0,0,0,0
jabali,0,0,0,0,0,0,0,0,0,0
jabalina,0,0,0,0,0,0,0,0,0,0
jabon,0,0,0,0,0,0,0,0,0,0
jabonoso,0,0,0,0,0,0,0,0,0,0
jacinto,0,0,0,0,0,0,0,0,0,0
jack,0,0,0,0,0,0,0,0,0,0
jactancia,0,0,0,0,0,1,0,0,0,0
jactarse,0,0,0,0,0,1,0,0,0,0
jade,0,0,0,0,0,0,0,0,0,0
jadeando,0,0,0,1,0,1,0,0,0,0
jadear,0,0,0,0,0,0,0,0,1,0
jaguar,0,0,0,0,0,0,0,0,0,0
jalar,0,0,0,0,0,0,1,0,0,0
jamon,0,0,0,0,0,0,0,0,0,0
japon,0,0,0,0,0,0,0,0,0,0
jarabe,0,0,0,0,0,0,0,0,0,0
jaranear,0,0,0,0,1,0,1,0,0,0
jardin,0,0,0,0,1,0,1,0,0,0
jardin de infancia,0,0,0,0,0,0,0,0,0,0
jardineria,0,0,0,0,0,0,0,0,0,0
jardinero,0,0,0,0,0,0,0,0,0,0
jardines,0,0,0,0,0,0,0,0,0,0
jarra,0,0,0,0,0,0,0,0,0,0
jarron,0,0,0,0,0,0,0,0,0,0
jaspe,0,0,0,0,0,0,0,0,0,0
jaspeado,0,0,0,0,0,0,0,0,0,0
jaula,0,0,0,0,0,1,0,1,0,0
jefe,0,0,0,0,0,0,1,0,0,0
jengibre,0,0,0,0,0,0,0,0,0,0
jenny,0,0,0,0,0,0,0,0,0,0
jerarquico,0,0,0,0,0,0,0,0,0,0
jerez,0,0,0,0,0,0,0,0,0,0
jerga,0,0,0,0,0,1,0,0,0,0
jeringuilla,0,0,0,1,0,0,0,0,0,0
jersey,0,0,0,0,0,0,0,0,0,0
jinete,0,0,0,0,0,0,1,0,0,0
jirafa,0,0,0,0,0,0,0,0,0,0
jockey,0,0,0,0,0,0,0,0,0,0
jornada,0,0,0,0,0,1,0,0,0,0
joroba,0,0,0,0,0,0,0,0,0,0
jota,0,0,0,0,0,0,0,0,0,0
jovial,0,0,0,0,1,0,1,0,0,0
joya,0,0,0,0,1,0,1,0,0,0
joyas,0,0,0,0,0,0,0,0,0,0
joyero,0,0,0,0,0,0,0,0,0,0
juan,0,0,1,0,0,1,0,0,0,0
jubilacion,0,1,0,1,1,1,1,1,0,1
jubilado,0,0,0,0,0,0,0,0,0,0
jubiloso,0,0,0,0,1,0,1,0,1,1
judicial,0,1,0,0,0,0,1,0,0,1
juego,0,1,0,0,0,1,0,0,1,0
juego de azar,0,0,0,0,0,0,0,0,0,0
juego de croquet,0,0,0,0,0,0,0,0,0,0
juego de damas,0,0,0,0,0,0,0,0,0,0
juerga,0,0,0,0,0,1,0,0,0,0
juez,0,0,0,0,0,0,0,0,0,0
juez de instruccion,0,0,0,0,0,1,0,0,0,0
jugador,0,1,0,0,0,1,0,0,1,0
jugar,0,0,0,0,0,1,0,0,0,0
juglar,0,0,0,0,0,0,0,0,0,0
jugo,0,0,0,0,0,0,0,0,0,0
jugoso,0,0,0,0,0,0,0,0,0,0
juguete,0,0,0,0,0,0,0,0,0,0
jugueton,1,0,0,0,1,0,1,0,1,1
juicio,0,0,0,0,0,0,0,0,1,0
juicioso,0,0,0,0,0,0,1,0,0,1
jumbo,0,0,0,0,0,0,0,0,0,0
juncia,0,0,0,0,0,0,0,0,0,0
junco,0,0,0,0,0,0,0,0,0,0
junior,0,0,0,0,0,0,0,0,0,0
junta,0,1,0,0,0,0,0,0,0,0
juntarse,0,0,0,0,0,0,0,0,0,1
junto a,0,0,0,0,0,0,0,0,0,0
jurado,0,0,0,0,0,0,0,0,0,1
juramento,0,0,0,0,0,0,1,0,0,1
jurando,0,0,0,0,0,0,0,0,0,0
jurar,0,0,0,0,0,0,1,0,0,1
juridico,0,0,0,0,0,0,0,0,0,0
jurisdiccion,0,0,0,0,0,0,0,0,0,0
jurisprudencia,0,0,0,0,0,0,0,1,0,0
jurista,0,0,0,0,0,0,0,0,0,1
justa,0,0,0,0,0,0,1,0,0,0
justamente,0,0,0,0,0,0,1,0,0,1
justicia,0,0,0,0,0,0,1,0,0,1
justificable,0,0,0,0,0,0,1,0,0,1
justificacion,0,0,0,0,0,0,1,0,0,0
justificar,0,0,0,0,0,0,0,0,0,1
justo,0,0,0,0,0,0,1,0,0,0
juvenil,0,0,0,0,0,1,0,0,0,0
juventud,1,1,0,1,1,0,1,0,1,0
juzgar,0,0,0,1,0,1,0,0,0,0
kan,0,0,0,1,0,0,0,0,0,1
kanji,0,0,0,0,0,0,0,0,0,0
karma,0,0,0,0,0,0,0,0,0,0
kayac,0,0,0,0,0,0,0,0,0,0
kilogramo,0,0,0,0,0,0,0,0,0,0
kilometraje,0,0,0,0,0,0,0,0,0,0
kilometro,0,0,0,0,0,0,0,0,0,0
kimono,0,0,0,0,0,0,0,0,0,0
kiosko,0,0,0,0,0,0,0,0,0,0
kris,0,0,0,0,0,0,0,0,0,0
la carretera,0,0,0,0,0,0,0,0,0,0
la democracia,0,0,0,0,0,0,1,0,0,0
la licenciatura,0,0,0,0,0,0,1,0,0,0
la raza,0,0,0,0,0,0,0,0,0,0
la realidad,0,0,0,0,0,0,0,0,0,0
la red,0,1,0,0,0,0,0,0,0,0
la risa,0,1,0,0,1,0,1,0,1,0
la seguridad,0,0,0,0,0,0,0,0,0,0
la temperatura,0,0,0,0,0,0,0,0,0,0
laberinto,0,1,0,0,0,1,0,0,0,0
labio,0,0,0,0,0,0,0,0,0,0
labios,0,0,0,0,0,0,0,0,0,0
labor de retazos,0,0,0,0,0,0,0,0,0,0
laboral,0,0,0,0,0,0,1,0,0,0
laboratorio,0,0,0,0,0,0,0,0,0,0
laborioso,0,0,0,0,0,1,0,0,0,0
labranza,0,0,0,0,0,0,0,0,0,0
laca,0,0,0,0,0,0,0,0,0,0
lacrosse,0,0,0,0,0,0,0,0,0,0
lacteos,0,0,0,0,0,0,0,0,0,0
lado,0,0,0,0,0,0,0,0,0,0
ladrar,1,0,0,0,0,1,0,0,0,0
ladrillo,0,0,0,0,0,0,0,0,0,0
ladron,1,0,1,1,0,1,0,1,1,0
lago,0,0,0,0,0,0,0,0,0,0
laguna,0,0,0,0,0,0,0,0,0,0
laicado,0,0,0,0,0,0,0,0,0,0
laicismo,0,0,0,0,0,0,0,0,0,0
laico,0,0,0,0,0,0,0,0,0,0
lama,0,0,0,0,0,0,0,0,0,0
lamentable,0,0,0,0,0,1,0,1,0,0
lamentablemente,0,0,1,0,0,1,0,1,0,0
lamentando,0,0,0,0,0,1,0,1,0,0
lamentandose,0,0,0,0,0,0,0,1,0,0
lamentar,0,0,0,0,0,1,0,1,0,0
lamento,0,0,1,1,0,1,0,1,0,0
lamer,0,0,1,0,0,1,0,0,0,0
lamina,0,0,0,0,0,0,0,0,0,0
laminacion,0,0,0,0,0,0,0,0,0,0
laminado,0,0,0,0,0,0,0,0,0,0
lampara,0,0,0,0,0,0,0,0,0,0
lana,1,0,1,0,0,1,0,1,0,0
lancero,0,0,0,0,0,0,0,0,0,0
langosta,0,0,0,1,0,1,0,0,0,0
languidecer,0,0,0,0,0,1,0,0,0,0
languideciendo,0,0,0,1,0,1,0,1,0,0
languido,0,0,0,0,0,1,0,0,0,0
lanoso,0,0,0,0,0,0,0,0,0,0
lanudo,0,0,0,0,0,0,0,0,0,0
lanza,1,1,0,1,0,1,0,0,0,0
lanza libre,0,0,0,0,0,0,0,0,0,0
lanzadera,0,0,0,0,0,0,0,0,0,0
lanzador,0,0,0,0,0,0,0,0,0,0
lanzar,0,1,0,0,0,0,1,0,0,0
lapices de color,0,0,0,0,0,0,0,0,0,0
lapida mortuoria,0,0,0,0,0,0,0,0,0,0
lapiz,0,0,0,0,0,0,0,0,0,0
lapiz labial,0,0,0,0,0,0,0,0,0,0
lapso,0,0,0,0,0,1,0,0,0,0
largo,0,1,0,0,0,0,0,0,0,0
larguirucho,0,0,0,0,0,0,0,0,0,0
laringe,0,0,0,0,0,0,0,0,0,0
larva,0,0,0,0,0,0,0,0,0,0
las mejillas,0,0,0,0,0,0,0,0,0,0
lascivo,0,0,1,0,0,1,0,0,0,0
laser,0,0,0,0,0,0,1,0,0,1
lastima,0,0,0,0,0,0,0,1,0,0
lastimando,1,0,0,1,0,1,0,1,0,0
lastimero,0,0,0,0,0,0,0,1,0,0
lastre,0,0,0,0,0,0,0,0,0,0
latente,1,1,1,0,0,1,0,0,1,0
lateral,0,0,0,0,0,0,0,0,0,0
lateralmente,0,0,0,0,0,0,0,0,0,0
latex,0,0,0,0,0,0,0,0,0,0
latigazo,1,0,0,1,0,1,0,0,0,0
latigo,1,0,0,0,0,1,0,0,0,0
latitud,0,0,0,0,0,0,0,0,0,0
laton,0,0,0,0,0,0,0,0,0,0
laud,0,0,0,0,0,0,0,0,0,0
laureado,0,0,0,0,0,0,1,0,0,1
laurel,0,0,0,0,0,0,1,0,0,0
laureles,0,0,0,0,1,0,1,0,0,0
lava,1,0,0,1,0,1,0,0,0,0
lavabo,0,0,1,0,0,1,0,0,0,0
lavado,0,0,0,0,0,0,0,0,0,0
lavanda,0,0,0,0,0,0,0,0,0,0
lavar,0,0,0,0,0,0,0,0,0,0
laxante,0,0,1,1,0,1,0,0,0,0
lazo,0,0,0,0,0,0,0,0,0,0
leal,0,0,0,1,1,0,1,0,1,1
lealtad,0,0,0,0,0,0,1,0,0,1
leccion,0,1,0,0,0,0,1,0,0,1
lechada,0,0,0,0,0,0,0,0,0,0
leche,0,0,0,0,0,0,0,0,0,0
lecho,0,0,0,0,0,1,0,0,0,0
lechoso,0,0,0,0,0,0,0,0,0,0
lechuga,0,0,0,0,0,0,0,0,0,0
lector,0,0,0,0,0,0,1,0,0,0
lectura,0,0,0,0,0,0,1,0,0,0
lectura concienzuda,0,0,0,0,0,0,0,0,0,0
leer,0,0,0,0,0,0,0,0,0,0
legado,0,0,0,0,0,0,0,0,0,1
legajo,0,0,0,0,0,0,0,0,0,0
legal,0,0,0,0,0,0,1,0,0,1
legalidad,0,0,0,0,0,0,0,0,0,0
legalizado,1,0,0,1,1,0,1,0,0,1
legalizar,0,0,0,0,0,0,0,0,0,0
legalmente,0,0,0,0,0,0,0,0,0,0
legar,0,0,0,0,0,0,0,0,0,0
legendario,0,0,0,0,0,0,1,0,0,0
legibilidad,0,0,0,0,0,0,1,0,0,0
legible,0,0,0,0,0,0,1,0,0,0
legion,0,0,0,0,0,0,0,0,0,0
legislacion,0,0,0,0,0,0,0,0,0,0
legislador,0,0,0,0,0,0,0,0,0,1
legislar,0,0,0,0,0,0,0,0,0,0
legislativo,0,0,0,0,0,0,0,0,0,0
legislatura,0,0,0,0,0,0,0,0,0,1
legitimidad,0,0,0,0,0,0,0,0,0,1
legitimo,0,0,0,0,0,0,1,0,0,0
legumbre,0,0,0,0,0,0,0,0,0,0
legumbres,0,0,0,0,0,0,0,0,0,0
lejania,0,0,0,0,0,0,0,0,0,0
lejia,0,0,0,0,0,0,0,0,0,0
lejos,0,0,0,0,0,0,0,0,0,0
lema,0,0,0,0,0,0,1,0,0,0
lengua,0,0,0,0,0,0,0,0,0,0
lenguado,0,0,0,0,0,0,0,0,0,0
lenguaje,0,0,0,0,0,0,0,0,0,0
lengüeta,1,0,0,0,0,1,0,0,0,0
lenidad,0,0,0,0,0,0,0,0,0,0
lente,0,0,0,0,0,0,0,0,0,0
lentes,0,0,0,0,0,0,0,0,0,0
lentitud,0,0,0,0,0,1,0,0,0,0
lento,0,0,0,0,0,1,0,1,0,0
leon,0,0,0,1,0,0,1,0,0,0
leonado,0,0,1,0,0,0,0,0,0,0
leopardo,0,0,0,0,0,0,0,0,0,0
lepra,0,0,1,1,0,1,0,1,0,0
lesion,1,0,0,1,0,1,0,1,0,0
lesionar,1,0,0,1,0,1,0,1,0,0
letal,0,0,1,1,0,1,0,1,0,0
letania,0,0,0,0,0,0,0,0,0,0
letargico,0,0,0,0,0,0,0,0,0,0
letargo,0,0,0,0,0,1,0,1,0,0
letrado,0,1,0,0,0,0,1,0,0,1
letras,0,0,0,0,0,0,0,0,0,0
letrinas,0,0,1,0,0,1,0,0,0,0
leucemia,1,0,0,1,0,1,0,1,0,0
leva,0,0,0,0,0,0,0,0,0,0
levadura,0,0,0,0,0,0,0,0,0,0
levantamiento,1,1,0,1,0,1,0,0,0,0
levantar,0,0,0,0,0,0,0,0,0,0
leve,0,0,0,0,0,0,0,0,0,0
levemente,0,0,0,0,0,0,0,0,0,0
lexico,0,0,0,0,0,0,0,0,0,0
ley,0,0,0,0,0,0,0,0,0,1
leyenda,0,0,0,0,0,0,0,0,0,0
leña,0,0,0,0,0,0,0,0,0,0
leñoso,0,0,0,0,0,0,0,0,0,0
liberacion,0,1,0,0,1,0,1,0,0,1
liberado,0,0,0,0,0,0,0,0,0,0
liberal,0,0,0,0,0,1,1,0,0,0
liberalismo,0,0,0,0,0,0,0,0,0,0
liberar,1,1,0,0,1,0,1,0,1,1
libertad,0,1,0,0,1,0,1,0,1,1
libertad condicional,0,1,0,1,0,0,0,1,0,0
libertad de accion,0,0,0,0,0,0,1,0,0,0
libertinaje,0,0,1,1,0,1,0,0,0,0
libidinoso,0,0,0,0,0,1,0,0,0,0
libido,0,0,0,0,0,0,0,0,0,0
libra,1,0,0,0,0,1,0,0,0,0
libra esterlina,1,1,0,0,1,1,1,0,0,1
libramiento,0,0,0,0,0,0,0,0,0,0
librar,0,1,0,0,0,0,1,0,0,0
librea,0,0,0,0,0,0,0,0,0,0
libremente,0,0,0,0,1,0,1,0,0,1
libreria,0,0,0,0,0,0,1,0,0,0
librero,0,0,0,0,0,0,0,0,0,0
libresco,0,0,0,0,0,0,1,0,0,0
libreto,0,0,0,0,0,0,0,0,0,0
libro,0,0,0,0,0,0,0,0,0,0
libro de texto,0,0,0,0,0,0,0,0,0,0
libro de trabajo,0,0,0,0,0,0,0,0,0,0
libro en cuarto,0,0,0,0,0,0,0,0,0,0
libro mayor,0,0,0,0,0,0,0,0,0,0
libros,0,0,0,0,0,0,0,0,0,0
licencia,0,0,0,0,0,0,0,0,0,0
licitacion,0,0,0,0,0,0,0,0,0,0
licitador,0,0,0,0,0,0,0,0,0,0
licor,0,0,0,0,0,0,0,0,0,0
licorera,0,0,0,0,0,0,0,0,0,0
licuado,0,0,0,0,0,0,0,0,0,0
licuefaccion,0,0,0,0,0,0,0,0,0,0
lider,0,0,0,0,0,0,1,0,0,1
liebre,0,0,0,0,0,0,0,0,0,0
lienzo,0,0,0,0,0,0,0,0,0,0
liga,0,0,0,0,0,0,1,0,0,0
ligadura,0,0,0,0,0,0,0,0,0,0
ligamento,0,0,0,0,0,0,0,0,0,0
ligar,0,1,0,0,1,1,1,0,1,1
ligereza,0,0,0,0,0,0,0,0,0,0
lijadora,0,0,0,0,0,0,0,0,0,0
lila,0,0,0,0,0,0,0,0,0,0
limaduras,0,0,0,0,0,0,0,0,0,0
limbo,0,0,0,0,0,0,0,0,0,0
limitacion,0,0,0,0,0,0,0,0,0,0
limitado,1,0,0,0,0,1,0,1,0,0
limite,0,0,0,0,0,0,0,0,0,0
limites,0,0,0,0,0,0,0,0,0,0
limitrofe,0,0,0,0,0,0,0,0,0,0
limo,0,0,1,0,0,0,0,0,0,0
limon,0,0,1,0,0,1,0,0,0,0
limosna,0,0,0,0,0,1,0,1,0,0
limpiamente,0,0,0,0,0,0,1,0,0,0
limpiar,0,0,0,0,0,0,1,0,0,0
limpieza,0,0,0,0,0,0,1,0,0,0
limpieza interna,0,0,0,0,0,0,1,0,0,0
limpio,0,0,0,0,1,0,1,0,0,1
limusina,0,0,0,0,0,0,0,0,0,0
lin,0,0,0,0,0,0,0,0,0,0
linaje,0,0,0,0,0,0,0,0,0,0
lince,0,0,0,0,0,0,0,0,0,0
linchar,1,0,1,1,0,1,0,1,0,0
lindo,0,0,0,0,0,0,1,0,0,0
linea,0,0,0,0,0,0,0,0,0,0
lineal,0,0,0,0,0,0,0,0,0,0
lineas,0,0,0,1,0,0,0,0,0,0
linfa,0,0,0,0,0,0,0,0,0,0
linfatico,0,0,0,0,0,0,0,0,0,0
lingote,0,0,0,0,0,0,0,0,0,0
lingual,0,0,0,0,0,0,0,0,0,0
lingüista,0,0,0,0,0,0,1,0,0,1
lingüistica,0,0,0,0,0,0,0,0,0,0
lingüistico,0,0,0,0,0,0,0,0,0,0
lino,0,0,0,0,0,0,0,0,0,0
linoleo,0,0,0,0,0,0,0,0,0,0
linterna,0,0,0,0,0,0,0,0,0,0
liquen,0,0,0,0,0,0,0,0,0,0
liquidacion,0,0,0,0,0,0,0,0,0,0
liquidador,0,0,0,0,0,0,0,0,0,0
liquidar,0,0,0,0,0,0,0,0,0,0
liquidez,0,0,0,0,0,0,0,0,0,0
liquido,0,0,0,0,0,0,0,0,0,0
lira,0,0,0,0,1,0,1,0,0,0
lirica,0,0,0,0,0,0,0,0,0,0
lirico,0,0,0,0,1,0,1,0,0,0
lirio,0,0,0,0,0,0,0,0,0,0
lisiado,0,0,0,1,0,1,0,1,0,0
lista,0,0,0,0,0,0,1,0,0,1
lista de verificacion,0,0,0,0,0,0,1,0,0,1
listado,0,0,0,0,0,0,0,0,0,0
listo,0,1,0,0,0,0,0,0,0,0
litera,0,0,0,0,0,0,0,0,0,0
literal,0,0,0,0,0,0,0,0,0,0
literalmente,0,0,0,0,0,0,0,0,0,0
literario,0,0,0,0,0,0,0,0,0,0
literatura,0,0,0,0,0,0,0,0,0,0
litigante,0,0,0,0,0,1,0,0,0,0
litigar,1,1,1,1,0,1,0,1,0,0
litigio,0,0,0,0,0,1,0,0,0,0
litigioso,1,0,1,0,0,1,0,0,0,0
litografia,0,0,0,0,0,0,0,0,0,0
litologia,0,0,0,0,0,0,0,0,0,0
litoral,0,0,0,0,0,0,0,0,0,0
litosfera,0,0,0,0,0,0,0,0,0,0
liturgia,0,0,0,0,0,0,0,0,0,0
livido,1,0,1,0,0,1,0,0,0,0
llaga gangrenosa,1,0,1,0,0,1,0,0,0,0
llama,0,0,0,0,0,0,0,0,0,0
llamadas,0,1,0,0,0,1,0,0,0,1
llamar,0,0,0,0,0,0,0,0,0,0
llamarada,0,0,0,0,0,0,0,0,0,0
llamativo,0,0,1,0,0,1,0,0,1,0
llameante,0,0,0,0,0,0,0,0,0,0
llanto,0,0,0,0,0,0,0,1,0,0
llanura,0,0,0,0,0,0,0,0,0,0
llave,0,0,0,0,0,0,0,0,0,0
llave inglesa,0,0,0,0,0,1,0,0,0,0
llavero,0,0,0,0,0,0,0,0,0,0
llegada,0,1,0,0,0,0,0,0,0,0
llegar,0,1,0,0,0,0,0,0,0,0
llenar,0,0,0,0,0,0,0,0,0,1
lleno de alegria,0,0,0,0,1,0,1,0,0,0
lleno de savia,0,0,0,0,0,0,0,0,0,1
lleno de vapor,0,0,0,0,0,0,0,0,0,0
llevando,0,0,0,0,0,0,0,0,0,0
llevar,1,0,0,1,0,0,0,0,0,0
llevar a cabo,0,0,0,0,0,0,0,0,0,0
llevar a la fuerza,0,0,1,1,0,1,0,0,0,0
llorando,0,0,0,0,0,1,0,1,0,0
llorar,0,0,0,0,0,1,0,1,0,0
lloroso,0,0,1,1,0,0,0,1,0,0
llovizna,0,0,0,0,0,0,0,0,0,0
lluvia,0,0,0,0,0,0,0,0,0,0
lluvioso,0,0,0,0,0,0,0,1,0,0
lo completo,0,0,0,0,0,0,1,0,0,0
lo mas hondo,0,0,0,1,0,0,0,0,0,0
lo que,0,0,0,0,0,0,0,0,0,0
loable,0,1,0,0,1,0,1,0,1,1
lobulo,0,0,0,0,0,0,0,0,0,0
loca,1,0,0,1,0,1,0,1,0,0
local,0,0,0,0,0,0,0,0,0,0
localidad,0,0,0,0,0,0,0,0,0,0
localizacion,0,0,0,0,0,0,0,0,0,0
localizar,0,1,0,0,0,0,0,0,0,0
locion,0,0,0,0,0,0,0,0,0,0
loco,1,0,0,1,0,1,0,0,0,0
locomocion,0,0,0,0,0,0,0,0,0,0
locomotora,0,0,0,0,0,0,0,0,0,0
locura,1,0,1,1,0,1,0,1,0,0
lodo,0,0,1,0,0,1,0,0,0,0
lodoso,0,0,1,0,0,1,0,0,0,0
logaritmico,0,0,0,0,0,0,0,0,0,0
logaritmo,0,0,0,0,0,0,0,0,0,0
logica,0,0,0,0,0,0,0,0,0,0
logico,0,0,0,0,0,0,1,0,0,0
logistica,0,0,0,0,0,0,0,0,0,0
logotipo,0,0,0,0,0,0,0,0,0,0
logrado,0,0,0,0,1,0,1,0,0,0
lograr,0,0,0,0,1,0,1,0,0,1
logro,0,1,0,0,1,0,1,0,0,1
loma,0,0,0,0,0,0,0,0,0,0
lomo,0,0,0,0,0,0,0,0,0,0
longevidad,0,0,0,0,0,0,1,0,0,0
longitud,0,0,0,0,0,0,0,0,0,0
longitudinal,0,0,0,0,0,0,0,0,0,0
longitudinalmente,0,0,0,0,0,0,0,0,0,0
lontananza,0,0,0,0,0,1,0,0,0,0
loro,0,0,1,0,0,1,0,0,0,0
los comunes,0,0,0,0,0,0,0,0,0,0
losa,0,0,0,0,0,0,0,0,0,0
lote,0,0,0,0,0,0,0,0,0,0
loteria,0,1,0,0,0,0,0,0,0,0
loto,0,0,0,0,0,0,0,0,0,0
loza de barro,0,0,0,0,0,0,0,0,0,0
lozano,0,0,1,0,0,1,0,1,0,0
lubricacion,0,0,0,0,0,0,0,0,0,0
lubricar,0,0,0,0,0,0,0,0,0,0
lucha,1,0,0,1,0,1,0,0,0,0
luchador,0,0,0,0,0,0,0,0,0,0
luchar,0,1,0,0,0,0,0,0,0,0
lucho,1,0,0,1,0,1,0,1,0,0
luciernaga,0,0,0,0,0,0,0,0,0,0
lucio,0,0,0,0,0,0,0,0,0,0
lucir,0,0,0,0,0,1,0,0,0,0
lucro,0,0,0,0,0,0,0,0,0,0
luego,0,0,0,0,0,0,0,0,0,0
lugar,0,0,0,0,0,0,0,0,0,0
